stop_id,stop_name,stop_lat,stop_lon,stop_code
1608,Zajezdnia 03,54.388531841295,18.581710987507,1608
1613,Kołobrzeska 03,54.40472384913,18.59031205244,1613
1616,Żwirki i Wigury 03,54.392171966113,18.606021769575,1616
1619,Obrońców Westerplatte 04,54.408261203486,18.562765035122,1619
1620,Kościuszki 03,54.38792313083,18.621195163313,1620
1627,Zamenhofa 04,54.386814935374,18.584861811748,1627
1630,Zamenhofa 03,54.386996677507,18.584958956919,1630
1639,Jednorożca 02,54.423603750692,18.478555155925,1639
1640,Marynarki Polskiej 05,54.397879740623,18.666578158461,1640
1644,Polsat Plus Arena Gdańsk 03,54.38701439566,18.648680561357,1644
1655,Mickiewicza 04,54.382618619288,18.621625281348,1655
1656,Świbnieńska II 01,54.326192071728,18.932464100829,1656
1657,Świbnieńska II 02,54.325873502104,18.932234017622,1657
1658,Bysewo 01,54.373736135576,18.462288132865,1658
1660,Dworkowa 01,54.34445016735,18.681316547527,1660
1667,Górskiego 02,54.418765796138,18.565209174582,1667
1672,Jeziorowa 02,54.334602875897,18.559479986971,1672
1676,Jaworowa 02,54.338787556577,18.559693557096,1676
1690,Politechnika SKM 04,54.375128561154,18.626570242621,1690
1703,Kokoszki 01,54.353888880943,18.490800688538,1703
1712,Łucznicza 01,54.307690099844,18.595894489912,1712
1717,Cieszyńskiego 04,54.338387790586,18.609764705999,1717
1726,Belgradzka 03,54.356459909131,18.587305342749,1726
1732,Terminal - Cargo 01,54.382375957317,18.476017043218,1732
1734,Platynowa 02,54.326728009408,18.609318405441,1734
1741,Beniowskiego 02,54.409400563555,18.576937816578,1741
1743,Świętokrzyska 01,54.324456695502,18.605851332462,1743
1749,Radiowa 01,54.389838179673,18.476036373887,1749
1753,Sikorskiego 05,54.338219151146,18.61714383688,1753
1758,Falowa 01,54.343074508282,18.836132639995,1758
1759,Falowa 02,54.343025623164,18.835412072009,1759
1761,Gospody 01,54.419827564705,18.582704552217,1761
1769,Olszyńska 02,54.333611885081,18.656837114395,1769
1778,Oliwa 05,54.409196578796,18.568581358027,1778
1785,Keplera 02,54.416450247772,18.467942115404,1785
1796,Wojska Polskiego 03,54.387819215229,18.590579125966,1796
1798,Łapińska 01,54.339418687128,18.50225248486,1798
1803,Szadółki Obwodnica 02,54.322982389032,18.5428357298,1803
1807,Potęgowska 02,54.331620549018,18.546304583451,1807
1811,Dębinki 01,54.363418123363,18.631771696275,1811
1833,Obrońców Westerplatte 05,54.408745521504,18.563599339196,1833
1835,Żuraw 01,54.351040872461,18.657184027583,1835
1836,Katarzynki 01,54.354255480929,18.653753619422,1836
1837,Heweliusza 01,54.356331041728,18.652311630854,1837
1838,Miedza 02,54.335229686105,18.661913961246,1838
1847,Suchanino 02,54.354792967716,18.60742689027,1847
1848,Wołkowyska 01,54.350699186279,18.569929522522,1848
1851,Zacna 02,54.350713969085,18.56041781672,1851
1853,Staw Wróbla 02,54.350216448256,18.554937847269,1853
1859,Knyszyńska 01,54.313921820265,18.603203585406,1859
1869,Miedza 01,54.335529002411,18.66205080721,1869
1870,Zagony 01,54.336335071852,18.658651344362,1870
1884,Marsa 01,54.420891577619,18.478690897305,1884
1896,Bora-Komorowskiego 05,54.406889477424,18.589815161907,1896
1906,Telewizyjna 01,54.398819713857,18.485099309109,1906
1908,Zakład Utylizacyjny 01,54.322902320435,18.540672010759,1908
1920,Centrum Medycyny Inwazyjnej 01,54.366270179295,18.619553004572,1920
1924,Cmentarz Srebrzysko 01,54.377970105445,18.580884548108,1924
1925,Cmentarz Srebrzysko 02,54.378148591559,18.579026058371,1925
1928,Przytulna 02,54.34818604375,18.533806469734,1928
1931,Szczęśliwa 01,54.34913388882,18.528286507638,1931
1936,Przegalińska - Schronisko 01,54.313899804804,18.911371487152,1936
1939,Dulkowa 02,54.315790850434,18.901204729761,1939
1941,Komary 02,54.315716851025,18.893351621273,1941
1943,Sobieszewska Pastwa 2 02,54.312543799256,18.873388734483,1943
1945,Marynarska 02,54.315374513107,18.86926046674,1945
1950,Wieniecka 01,54.324365574014,18.854647084057,1950
1951,Wieniecka 02,54.32470974163,18.85327581575,1951
1952,Sobieszewko 01,54.328525834751,18.843956403058,1952
1956,Osiedle Świętokrzyskie 02,54.313690098733,18.570958666037,1956
1969,Leszczynowa 02,54.330928243778,18.55692887773,1969
1994,Żaglowa - AmberExpo 03,54.384142255153,18.641544307985,1994
1998,al. Płażyńskiego 03,54.403139433126,18.621932189161,1998
2005,Brama Oliwska 01,54.362118147645,18.641590732821,2005
2006,Brama Oliwska 02,54.361922095845,18.641678937666,2006
2028,Zamenhofa 02,54.386902830459,18.585210921036,2028
2029,Zamenhofa 01,54.386914323969,18.584886779062,2029
2034,Strzyża PKM 02,54.391112886107,18.577723343256,2034
2036,Uniwersytet Gdański 02,54.395719099722,18.571628182397,2036
2040,Tetmajera 02,54.402708200196,18.565575343444,2040
2042,Derdowskiego 02,54.405581123618,18.563602095556,2042
2052,Pomorska - Osiedle 02,54.418341043004,18.578059662638,2052
2057,Helska 01,54.421586558586,18.588397476701,2057
2061,Plac Solidarności 01,54.360637117356,18.647694326707,2061
2063,Stocznia SKM 01,54.36420906631,18.643241246816,2063
2064,Stocznia SKM 02,54.364576002553,18.642696811946,2064
2065,Stocznia Północna 01,54.371945034387,18.633836750637,2065
2069,Politechnika SKM 01,54.375402996811,18.626354221785,2069
2070,Politechnika SKM 02,54.375362939336,18.62660291294,2070
2080,Legionów 02,54.386970244401,18.610729991159,2080
2085,Jana Pawła II 01,54.394636898493,18.601579909985,2085
2087,Startowa 01,54.397028811094,18.597542357952,2087
2088,Startowa 02,54.396704536071,18.597961892787,2088
2090,Zaspa 02,54.399213806011,18.594856921155,2090
2093,Bora-Komorowskiego 01,54.407911959062,18.589246604088,2093
2095,Czerwony Dwór 01,54.411860531394,18.587997613179,2095
2097,Piastowska 01,54.415572491444,18.587055139466,2097
2099,Pomorska 01,54.419543184306,18.58421659173,2099
2100,Pomorska 02,54.419435432777,18.584222931424,2100
2102,Brama Wyżynna 01,54.350620378646,18.646204572628,2102
2121,Sucharskiego 02,54.359763517209,18.690890031169,2121
2124,Kaczeńce 02,54.362993820905,18.698575004235,2124
2132,Nowe Ogrody 02,54.352159889498,18.642176712471,2132
2133,Urząd Miejski 01,54.351459166648,18.642201459514,2133
2136,Dworzec PKS 02,54.356677412687,18.643333943396,2136
2138,Hucisko 01,54.351829931901,18.645535205781,2138
2139,Powstańców Warszawskich 02,54.351137114612,18.63631030385,2139
2140,Powstańców Warszawskich 01,54.351079978917,18.636605986588,2140
2166,Marynarki Polskiej 02,54.398366194302,18.666165356248,2166
2172,Kościuszki 01,54.387991071224,18.622361894228,2172
2173,Kościuszki 02,54.388144633623,18.622399222849,2173
2176,Grudziądzka 01,54.396161092567,18.62227439462,2176
2183,Sternicza 01,54.40463619465,18.634512302166,2183
2195,Kasztanowa 02,54.403705384308,18.661948137537,2195
2214,Odrzańska 01,54.345382405929,18.626177209829,2214
2215,Chałubińskiego 02,54.341618739764,18.617670265603,2215
2216,Chałubińskiego 01,54.341773214693,18.617753645585,2216
2218,Sikorskiego 01,54.338660137018,18.618533741346,2218
2224,Cebertowicza 01,54.338391934738,18.60544129851,2224
2229,Płocka 02,54.328911160824,18.598840033725,2229
5225,Pruszcz Gdański Radunica 02,54.278731977943,18.639490817115,5225
5604,Pruszcz Gdański Chopina 01,54.262794447622,18.636363049347,5604
5815,Pruszcz Gdański Emilii Plater 01,54.260079220303,18.660304242247,5815
5818,Pruszcz Gdański Reymonta 02,54.259589325872,18.666566266288,5818
5829,Pruszcz Gdański Chopina/Rondo 21,54.260722468735,18.649933347378,5829
5830,Pruszcz Gdański Chopina/Rondo 02,54.261362369684,18.652783875352,5830
5832,Pruszcz Gdański Chopina/Waląga 52,54.261734127941,18.63868109965,5832
5835,Pruszcz Gdański Chopina/Żwirki i Wigury 31,54.258806738605,18.650349446491,5835
5870,Pruszcz Gdański Osiedle Kasprowicza 02,54.265058560631,18.663492908892,5870
7428,Rębiechowo Piaskowa 02,54.386471649393,18.423932717125,7428
7983,Banino Pszenna 02,54.393386367404,18.382210405237,7983
7986,Miszewo 02,54.389653783167,18.361497318285,7986
7991,Małkowo Gdyńska 01,54.370055978912,18.36320121856,7991
7993,Żukowo Słoneczna 01,54.359631534675,18.364638997141,7993
8229,Gdynia Paprykowa 02,54.467839559503,18.465462728725,8229
8230,Gdynia Szafranowa 02,54.46536460241,18.460198747546,8230
8231,Gdynia Leśna Polana 02,54.462236132103,18.453371039434,8231
8246,Gdynia Paprykowa 01,54.468308602553,18.466822801584,8246
8250,Chwaszczyno Wiejska 01,54.446040930429,18.423092855103,8250
14427,Subisława 03,54.416882837567,18.572596462403,1603
14460,Zajezdnia NOWY PORT T2,54.397108531207,18.673662810791,692
14464,Śródmieście SKM 01,54.347678795994,18.644264560932,2208
14470,Sopot Przylesie 01,54.447808101277,18.540608460299,406
14484,Sopot Sikorskiego 04,54.442336552784,18.556715378707,4047
14487,Sopot Hotel "Marina" 01,54.429577222407,18.587881741038,4057
14495,Sopot Bitwy pod Płowcami 02,54.437772178499,18.573782123933,4064
14500,Sopot Kamienny Potok SKM 02,54.458447594405,18.554551821385,4010
14501,Sopot Wejherowska 02,54.452968885381,18.555248821839,4075
14502,Sopot Malczewskiego 02,54.449544434882,18.55528325904,4076
14504,Sopot Wybickiego 01,54.437317303544,18.55746150938,4078
14505,Sopot Kochanowskiego 01,54.434201094895,18.558957781238,4079
14507,Sopot Plac Kusocińskiego 02,54.452804148754,18.563111510907,4073
14508,Sopot Korty Tenisowe 02,54.45019661268,18.564870860431,4072
14510,Sopot Chopina 01,54.442171044911,18.571239231409,4070
14511,Sopot Grunwaldzka 01,54.439245385684,18.57372585393,4069
14513,Sopot Bohaterów Monte Cassino 01,54.442197001202,18.560039859185,4005
14514,Sopot Goyki 01,54.447024590313,18.559151083582,4007
14515,Sopot Malczewskiego 01,54.44978288052,18.555515876185,4009
14520,Sopot 23 Marca 02,54.448174846512,18.543610034269,4053
14522,Focha 02,54.358675432436,18.623286328709,1881
14528,Źródlana 01,54.341903282504,18.553292790725,1258
14531,Pruszcz Gdański Wysockiego 02,54.263527589037,18.674974271196,5866
14534,Jasieńska 03,54.349741321802,18.549687510728,1871
14541,Kolumba 02,54.360414583432,18.577391111155,2267
14543,Brętowo PKM 02,54.366021524407,18.574120432215,224
14545,Budapesztańska 02,54.356225801805,18.578761284764,2264
14548,Gronostajowa 02,54.345130553923,18.547530674127,1876
14550,Biblioteka Główna UG 02,54.397277949956,18.577175065175,1679
14555,Osowa PKP 01,54.420955562254,18.452617823425,363
14564,Port Lotniczy 09,54.383086936326,18.467471396652,302
14573,Pruszcz Gdański Cyprysowa 02,54.261505397458,18.625211453656,5856
14575,Pruszcz Gdański Cicha (Cmentarz) 01,54.262476210431,18.625662396767,5857
14576,Pruszcz Gdański Cicha (Cmentarz) 02,54.262599207516,18.625517116042,5858
14582,Banino Borowiecka 01,54.39303408689,18.402938789811,7980
14588,Pruszcz Gdański Słowackiego 01,54.262470541319,18.660767673682,5893
14598,Pruszcz Gdański Powstańców Warszawy/Plater 29,54.255974105783,18.657696258407,5810
14602,Ku Ujściu 05,54.378913954768,18.677895374672,1986
14605,Worcella 02,54.340907498817,18.626281317008,1663
14611,Kowale Osiedle Olimp 03,54.309372886768,18.566846756475,6019
14616,Kowale Kasztelańska 02,54.305712263183,18.552550756592,6025
14622,Bogatka II 01,54.322727732859,18.776625603039,5112
14625,Bogatka I 02,54.328239792645,18.783541642825,5115
14632,Przejazdowo Hotel 78,54.324292910341,18.746167364293,5106
14635,Przejazdowo Łąkowa 02,54.322052531462,18.750395910448,5109
14636,Przejazdowo Sezonowa 71,54.332335319207,18.744066100031,5104
14637,Przejazdowo Sezonowa 04,54.330021237054,18.744346628705,5105
14640,Wiślinka Pocztowa 01,54.3385329937,18.80172588572,5124
14644,Wiślinka Piaskowa 10,54.339695177825,18.823679385134,5119
14645,Wiślinka Piaskowa 65,54.338611366579,18.823398200028,5118
14649,Wiślinka Szkoła 08,54.330590328986,18.801949752056,5117
14653,Jana z Kolna 01,54.36165594251,18.645542568934,305
14664,Stogi Plaża 02,54.372588993115,18.728632730741,287
14665,Sopot Hospicjum 01,54.425570943365,18.56297084256,4036
14666,Pruszcz Gdański Rondo Bursztynowe 02,54.26808205057,18.624096004771,5706
14680,Sulmin Trakt Konny 19,54.31597253443,18.481515362064,7907
14681,Sulmin Trakt Konny 20,54.315721767296,18.481130885206,7908
14682,Sulmin 16,54.313950206152,18.471229184003,7910
14687,Niestępowo Gdańska 03,54.315655703096,18.442969257371,7917
14694,Nad Stawem 02,54.383443294776,18.606499237833,1972
14696,Nad Stawem 01,54.383609328124,18.60625854411,1973
14708,Borkowo Kasztanowa 01,54.300644004363,18.594645203927,6009
14723,Otomin Dziewicza 01,54.326323665186,18.528609273799,6001
14725,Otomin Sarnia 01,54.324681094183,18.517357269249,6004
14804,Zajezdnia WRZESZCZ T1,54.389925687838,18.57904105677,291
14811,Pruszcz Gdański Rondo Bursztynowe 01,54.269001027448,18.622829763717,5705
14816,Królewskie Wzgórze 02,54.349674554349,18.57396044432,2260
14817,Łabędzia 02,54.347096914796,18.572296521877,2258
14819,Stolema 01,54.341525116497,18.570609431535,2257
14844,Ugory eMOCja 03,54.362903568976,18.704691379974,3126
14851,Ujeścisko 51,54.331475015812,18.573771056475,398
14855,Kłosowa 01,54.361490754172,18.717885201791,3101
14869,Port Lotniczy 04,54.382885917295,18.46774561529,104
14876,Pruszcz Gdański Paderewskiego 02,54.257067028708,18.663054399106,5886
14877,Pruszcz Gdański Paderewskiego 01,54.256947851384,18.663398937541,5885
14891,Traugutta 04,54.368057797931,18.629072050499,3015
14894,Stężycka 02,54.335601662902,18.530375583104,3811
14896,Łagowska 01,54.337293777548,18.522581702713,3814
2043,Obrońców Westerplatte 01,54.408364325176,18.562974674762,2043
2046,Oliwa 02,54.409924721015,18.565902823004,2046
2048,Opacka 02,54.413747369456,18.565552952418,2048
2051,Pomorska - Osiedle 01,54.418021229143,18.577354026827,2051
2054,Gospody 02,54.419861632063,18.582610053198,2054
2055,Osiedle Wejhera 01,54.420404227239,18.584566739303,2055
2066,Stocznia Północna 02,54.371766948518,18.633923981653,2066
2067,Twarda 01,54.374556548672,18.631315160292,2067
2068,Twarda 02,54.374381707823,18.631109653229,2068
2072,Wyspiańskiego 02,54.37640779616,18.623508991137,2072
2076,Mickiewicza 02,54.382810828936,18.621798981008,2076
2082,Bajana 02,54.389684593574,18.608431046001,2082
2084,Żwirki i Wigury 02,54.3918499257,18.6061021467,2084
2086,Jana Pawła II 02,54.394313220209,18.60203016451,2086
2089,Zaspa 01,54.39934972357,18.59491059671,2089
2092,Kołobrzeska 02,54.404359004924,18.590949840603,2092
2094,Bora-Komorowskiego 02,54.409050861494,18.58865577116,2094
2096,Czerwony Dwór 02,54.41261977554,18.587752656976,2096
2122,Sucharskiego 01,54.359833592067,18.690793743199,2122
2123,Kaczeńce 01,54.363256225118,18.699607113711,2123
2135,Dworzec PKS 01,54.356769312683,18.6434364228,2135
2145,Zakopiańska 02,54.348820473473,18.618623129207,2145
2146,Zakopiańska 01,54.34876156071,18.618826591122,2146
2147,Skrajna 02,54.349088711537,18.612636716745,2147
2148,Skrajna 01,54.348984606853,18.61282742052,2148
2157,Żaglowa - AmberExpo 02,54.382477426737,18.63869815122,2157
2161,Polsat Plus Arena Gdańsk 02,54.387362520686,18.649014921645,2161
2175,Kolonia Uroda 02,54.392629994932,18.622370839793,2175
2177,Grudziądzka 02,54.396342806209,18.622371726985,2177
2189,Brzeźno Dom Zdrojowy 03,54.407145988647,18.638728977193,2189
2192,Krasickiego 01,54.406334690007,18.643676074387,2192
2217,Sikorskiego 02,54.33854127772,18.618432919865,2217
2226,Wilanowska 01,54.33639282852,18.598942318372,2226
2227,Przemyska 02,54.333113174616,18.596318407205,2227
2228,Przemyska 01,54.333286541151,18.596446738037,2228
5602,Pruszcz Gdański Przemysłowa 01,54.270441302554,18.638014188943,5602
5607,Pruszcz Gdański Nowowiejskiego 02,54.2495255933,18.632716208691,5607
5608,Pruszcz Gdański Nowowiejskiego 01,54.251044453553,18.633151162608,5608
5701,Pruszcz Gdański Pogotowie Ratunkowe 01,54.265024866713,18.634576781157,5701
5817,Pruszcz Gdański Reymonta 01,54.259441641945,18.66729630793,5817
5819,Pruszcz Gdański Osiedle Wschód 01,54.259069308284,18.673612941294,5819
5827,Pruszcz Gdański Kopernika/Sienkiewicza 19,54.262751520202,18.65857112968,5827
5837,Pruszcz Gdański Obrońców Westerplatte 01,54.266024587421,18.656296891256,5837
5839,Pruszcz Gdański Wiśniewskiego 01,54.264626036896,18.650955150503,5839
5871,Pruszcz Gdański Chopina/Żwirki i Wigury 02,54.259144089159,18.650130638063,5871
7427,Rębiechowo Piaskowa 01,54.386740779268,18.423484546679,7427
7576,Chwaszczyno Oliwska 79,54.442019176559,18.446219954676,7576
7577,Chwaszczyno Kaszubska Droga 04,54.442735333344,18.430395899595,7577
8227,Gdynia Dąbrowa Centrum 04,54.473171765507,18.465086607966,8227
8235,Chwaszczyno Synaka 01,54.447553960842,18.427857159488,8235
8237,Chwaszczyno Centrum 02,54.444028955038,18.419810272903,8237
8247,Gdynia Dąbrowa Centrum 01,54.473936379726,18.465965485503,8247
8308,Gdynia Karwiny PKM 02,54.469195510038,18.507731083101,8308
8313,Gdynia Myśliwska 02,54.471244367387,18.488590301376,8313
14413,Gościnna 03,54.322971059728,18.632143693526,331
14424,Chmielna 04,54.345312056746,18.656602160607,1039
14425,Stogi 08,54.362565645631,18.716255441778,138
14428,Banino Borowiecka 02,54.39319234271,18.403190694587,7981
14447,Mjr Hubala 02,54.387375360756,18.577389058917,1822
14451,Szpital Marynarki Wojennej 02,54.393829369961,18.567518644514,1816
14452,Szpital Marynarki Wojennej 01,54.39392381386,18.567744142743,1817
14473,Sopot Uniwersytet Gdański 01,54.444312511437,18.556181218089,4050
14475,Sopot PKP - Niepodległości 02,54.438601360327,18.560500452089,4002
14479,Sopot Kasztanowa 01,54.424874022141,18.563628916743,4037
14482,Sopot 3 Maja 01,54.434050901187,18.561757911272,4043
14489,Sopot Polna 01,54.434152737762,18.579778976129,4061
14491,Sopot Władysława IV 02,54.436085229279,18.567682346693,4065
14492,Sopot Przylesie 02,54.447928854571,18.539475102039,4055
14493,Sopot Sanatorium "Leśnik" 01,54.449378522609,18.527262636652,407
14496,Sopot Polna 02,54.434340709855,18.579289838825,4062
14503,Sopot Sikorskiego 03,54.441488155783,18.556549972614,4077
14509,Sopot Grand Hotel 02,54.446444416183,18.567823956309,4071
14521,Sopot 23 Marca 01,54.448090491172,18.54432469675,4054
14527,Sopot PKP 02,54.441431616714,18.563540298205,4046
14535,Piekarnicza 02,54.351550816587,18.592225457123,2273
14537,Belgradzka 02,54.35566491446,18.588460133166,2271
14547,Migowo 01,54.352591821533,18.575973934343,2263
14551,Biblioteka Główna UG 01,54.398805083032,18.576222192195,1678
14556,Siedlce 04,54.347905929181,18.60693462441,362
14557,Siedlce 05,54.348485804043,18.60716252478,162
14558,Sopot Junaków 02,54.4555175503,18.547490329801,4092
14562,Rondo Mazowieckiego 02,54.388869322547,18.648836324034,1988
14568,Pruszcz Gdański Dąbrowskiego 01,54.257941682544,18.649323818704,5872
14569,Pruszcz Gdański Faktoria 01,54.255725915654,18.63257586424,5849
14570,Pruszcz Gdański Faktoria 02,54.255367263602,18.632166509115,5850
14579,Pruszcz Gdański Obrońców Wybrzeża 02,54.258755053332,18.627979964457,5854
14585,Jaworzniaków 02,54.31780141781,18.568871075407,395
14600,Pruszcz Gdański Powstańców Warszawy/Gałczyńskiego 27,54.254656093074,18.671328142109,5806
14618,Kowale Szlachecka 01,54.303884583869,18.547109852708,6028
14621,Chmielna 03,54.345668243533,18.656889637631,1040
14626,Bogatka III 01,54.32207360619,18.763128009885,5110
14629,Przejazdowo Makro 02,54.337307911961,18.73885546372,5102
14641,Wiślinka Pocztowa 02,54.338433364737,18.801685050393,5125
14643,Wiślinka Sportowa 02,54.335315654029,18.814142534041,5127
14652,Jagiełły 02,54.304663701556,18.611889095484,1966
14654,Węzeł Groddecka 02,54.348617951744,18.642179521389,2209
14667,Pruszcz Gdański Pogotowie Ratunkowe 02,54.264881135005,18.634124291401,5700
14685,Niestępowo Sulmińska 14,54.31834084412,18.451322085777,7916
14688,Niestępowo Szkoła 10,54.315364138232,18.434745295972,7920
14690,Niestępowo Do Zdroju 07,54.319507579061,18.425414030426,7921
14691,Stara Piła 09,54.325383765461,18.414326433296,790
14695,Legionów 05,54.387161074055,18.609471242197,1974
14698,Fabryczna 02,54.353565744718,18.493852422723,1699
14710,Kowale Osiedle Cytrusowe 02,54.302737615502,18.574847303213,6015
14724,Otomin Dziewicza 02,54.326402902602,18.528527616986,6002
14726,Otomin Sarnia 02,54.324732121798,18.517215773112,6003
14728,Sulmin Trakt Gdański 01,54.315145454637,18.478075384689,7906
14742,Sulmin Wrzosowe Wzgórze 18,54.314557532353,18.46333450545,7912
14803,Zajezdnia WRZESZCZ T2,54.389942720508,18.578993840559,691
14813,Kaczeńce 04,54.363078454898,18.698770390587,3123
14815,Królewskie Wzgórze 01,54.349785397594,18.574107805034,2261
14822,Zabornia 02,54.338275200738,18.572170417313,2254
14824,Zabornia 06,54.33779838758,18.570813890332,3991
14830,Ujeścisko 04,54.331828059413,18.571212131716,3987
14833,Królewskie Wzgórze 03,54.350376204063,18.573088057167,1891
14835,Łabędzia 03,54.347620190212,18.572388772516,3997
14836,Stolema 04,54.341110520079,18.570556961064,3994
14837,Stolema 03,54.340697161776,18.5705659622,3995
14839,Zabornia 03,54.336756146228,18.572183043321,3993
2101,Brama Wyżynna 02,54.350445863048,18.646014490238,2101
2103,Okopowa 02,54.347499904902,18.646613804387,2103
2104,Okopowa 01,54.347568444612,18.646440615967,2104
2105,Żabi Kruk 01,54.34645921507,18.651797429578,2105
2106,Żabi Kruk 02,54.346565177885,18.651699059038,2106
2109,Akademia Muzyczna 02,54.344611588306,18.664520208216,2109
2110,Akademia Muzyczna 01,54.344633171239,18.664242016793,2110
2114,Brama Żuławska 02,54.347743128788,18.669328350822,2114
2137,Hucisko 02,54.351895769271,18.645223642998,2137
2141,Paska 02,54.35006877721,18.629969734974,2141
2143,Ciasna 02,54.349158922308,18.624389782008,2143
2154,Węzeł Kliniczna 02,54.376492453147,18.630556898183,2154
2158,Żaglowa - AmberExpo 01,54.382399869484,18.638409980618,2158
2160,Mostostal 01,54.385694485744,18.644612778229,2160
2165,Marynarki Polskiej 01,54.398396109511,18.666317729218,2165
2178,al. Płażyńskiego 02,54.402721261305,18.623065839584,2178
2181,Gdańska 01,54.402370906345,18.630852157924,2181
2186,Wczasy 01,54.409098007243,18.628244941663,2186
2188,Mazurska 01,54.408455791234,18.632165620134,2188
2190,Brzeźno Dom Zdrojowy 02,54.407296535248,18.638612449156,2190
2191,Krasickiego 02,54.406175491966,18.644270793136,2191
2196,Kasztanowa 01,54.404103845242,18.661170403327,2196
2211,Pohulanka 02,54.34868895851,18.636620143875,2211
2212,Pohulanka 01,54.34863242408,18.636946551274,2212
2221,Cieszyńskiego 02,54.338234075269,18.610173634024,2221
2223,Cebertowicza 02,54.338431950895,18.605192812458,2223
2225,Wilanowska 02,54.336851592394,18.599407873544,2225
2231,Łostowice Świętokrzyska 02,54.323086951854,18.606592223629,2231
5226,Pruszcz Gdański Radunica 01,54.279343209876,18.639486585542,5226
5603,Pruszcz Gdański Chopina 02,54.261777870043,18.635868403236,5603
5606,Pruszcz Gdański Matejki 01,54.255950282559,18.633929521286,5606
5611,Pruszcz Gdański 1 Maja 01,54.259833497761,18.633906698372,5611
5702,Pruszcz Gdański Wojska Polskiego 01,54.263510934958,18.635308486124,5702
5704,Pruszcz Gdański Rondo Kaszubskie 02,54.266083869171,18.62808116618,5704
5812,Pruszcz Gdański Dąbrowskiego 02,54.258101227383,18.649207255328,5812
5814,Pruszcz Gdański Powstańców Warszawy 02,54.257201231569,18.659315669676,5814
5816,Pruszcz Gdański Emilii Plater 02,54.26022915437,18.660618216637,5816
5820,Pruszcz Gdański Osiedle Wschód 02,54.259427624501,18.673546694317,5820
5831,Pruszcz Gdański Zastawna/Rondo 50,54.24121733654,18.615771361498,5831
5834,Pruszcz Gdański Batalionów Chłopskich 01,54.245893689981,18.631803690258,5834
5836,Pruszcz Gdański Obrońców Westerplatte 02,54.265800620879,18.657261779267,5836
5838,Pruszcz Gdański Wiśniewskiego 02,54.265270451388,18.652653892284,5838
5841,Pruszcz Gdański Osiedle Piastowskie 01,54.267215518742,18.652359024066,5841
5873,Pruszcz Gdański Batalionów Chłopskich 02,54.245120324796,18.630420450485,5873
7429,Rębiechowo Rębiechowo PKP 02,54.388781219879,18.417579954757,7429
7430,Rębiechowo Rębiechowo PKP 01,54.388613267682,18.417713742531,7430
7578,Chwaszczyno Kaszubska Droga 77,54.442573723591,18.432519202588,7578
7979,Banino Szkoła 02,54.391460663906,18.410463699052,7979
7987,Miszewo Rolnicza 01,54.388493875651,18.359846459591,7987
7989,Miszewo Przodkowska 01,54.379802001233,18.361575133962,7989
7992,Żukowo Słoneczna 02,54.361205683313,18.364676718459,7992
7994,Żukowo Dworcowa 02,54.348700840542,18.367185631729,7994
7995,Żukowo Derdowskiego 01,54.349990221711,18.36653372081,7995
7997,Żukowo Dworcowa 01,54.346957707606,18.365173430339,7997
8100,Gdynia Karwiny Nowowiczlińska 03,54.473583495275,18.477024186478,8100
8102,Gdynia Anyżowa 02,54.474638742615,18.468592580179,8102
8234,Chwaszczyno Rewerenda 01,54.45183238458,18.439237055047,8234
8239,Gdynia Rewerenda 01,54.45233681255,18.44097981037,8239
8337,Gdynia Nałkowskiej 02,54.469854029221,18.499140231928,8337
8339,Gdynia Podleśna 01,54.467923800914,18.50927463886,8339
14423,Osiedle Barniewice 01,54.412273620837,18.451460933038,174
14431,Pastelowa 02,54.30815442487,18.600248912855,1605
14432,Meteorytowa 01,54.411351658016,18.484655644413,1904
14442,Cmentarna 02,54.340980854254,18.635508580788,1821
14445,Leśna Góra - Przychodnia 02,54.373566143942,18.563959165934,1428
14446,Reymonta 02,54.382859095205,18.584847760729,1824
14453,Jasia i Małgosi 02,54.397876051005,18.56401274143,1814
14454,Jasia i Małgosi 01,54.398111684082,18.564106624847,1815
14458,Pruszcz Gdański Broniewskiego 02,54.264335536728,18.670260229503,5868
14468,Górecka 01,54.355336724426,18.745345084736,1429
14472,Sopot Okrężna 01,54.446937355249,18.55128909728,4052
14474,Sopot Sikorskiego 01,54.441658309115,18.557850865119,4048
14476,Sopot 3 Maja 02,54.433713386167,18.56151581056,4044
14477,Sopot Reja 02,54.431397083176,18.561668858048,4042
14478,Sopot Smolna 02,54.428263405491,18.562302163997,4040
14481,Sopot Reja 01,54.431403614064,18.561992289421,4041
14483,Sopot PKP - Niepodległości 01,54.438741336945,18.560754316002,4003
14494,Sopot Władysława IV 01,54.435837517199,18.567434862445,4066
14499,Sopot Przylesie 03,54.447950509568,18.540538216011,4056
14506,Sopot Młyńska 02,54.456241430099,18.558371011652,4074
14512,Sopot 3 Maja 03,54.435564329154,18.561467505362,4001
14526,Sopot PKP - Marynarzy 01,54.439145079728,18.564277575172,4045
14533,Jasień PKM 01,54.353218519859,18.550034574857,185
14536,Piekarnicza 01,54.351417045296,18.592279451479,2274
14542,Kolumba 01,54.36025449903,18.57747750203,2266
14546,Budapesztańska 01,54.355928248959,18.5787172237,2265
14549,Jasieńska 02,54.348622284613,18.549477117145,1873
14572,Pruszcz Gdański Obrońców Wybrzeża 01,54.258854960648,18.627574991709,5853
